"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Middle East & North Africa (excluding high income)","MNA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2008890","2007810","2010260","2010780","2013250","2012980","2019300","2022340","2029090","2036390","2066410","2077770","2082400","2083300","2073560","2076290","2074960","2071520","2082800","2070660","2033585.99975586","2041353.3996582","2048287.39990234","2055253.59985352","2058488.00048828","2058698.00048828","2064630","2071350","2068448.00048828","2069361.99951172","2093844.00024414","2111959.79980469","2125620","2130810","2129270","2133624.59960938","2124129.19921875","2135946.20117188","2123195","2111660","2120670","2127860","2133876.9921875","2142602.99987793","1980347.99987793","1979530.00061035","1983723.99963379","1960748.99963379","1958303.98864746","1962604.99176025","1964595.02319336","1967363.62213135","1970342.80578613","1975726.89941406","1976949.88616943","1975523.49212646","","","",
"Montenegro","MNE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5150","5140","5130","5140","5120","5130","5130","2231.30004882813","2303.20007324219","2313.99993896484","2550","","","",
"Mongolia","MNG","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1406830","1406830","1406830","1406810","1406830","1406830","1406830","1406830","1406520","1406840","1406830","1406830","1406830","1406830","1406830","1255520","1259750","1259170","1247130","1245870","1245190","1245250","1249760","1246070","1245870","1245310","1248890","1252340","1255320","1256560","1261300","1235900","1191240","1184690","1184690","1184690","1288910","1291320","1302820","1304700","1297040","1296950","1137960","1136817.96875","1134493.984375","1142480","1142080","1141440","1136760","1135880","1135070","1133957.96875","1133098.984375","1129365","1129035","1110622.03125","","","",
"Northern Mariana Islands","MNP","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","40","40","40","40","40","40","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","","","",
"Mozambique","MOZ","Agricultural land (sq. km)","AG.LND.AGRI.K2","","466490","466600","466700","466780","466880","466940","467200","468200","469240","470090","470090","470280","470800","470800","471000","471000","471000","471000","471000","471000","471500","472300","472300","473300","473800","474300","475300","475800","476300","476800","477300","477500","477500","478000","478800","479850","481350","482350","481900","481500","482500","487000","487500","488500","492500","491500","494500","496500","497700","499500","499500","499500","499500","499500","499500","499500","","","",
"Mauritania","MRT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","395220","395220","395230","395230","395230","395230","395230","395230","395330","395330","394930","394930","394800","394500","394460","394490","394500","394460","394490","394640","394840","395040","395240","395350","395550","395750","395950","396150","396350","396560","396660","396780","396900","397300","397600","397500","397500","397500","397500","397500","397120","396620","396620","396610","396610","396610","396610","396610","396510","397110","396610","396610","397110","397110","397110","397110","","","",
"Mauritius","MUS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","990","1000","1000","1000","1010","990","1050","1110","1110","1120","1120","1130","1130","1130","1130","1140","1140","1140","1140","1140","1140","1140","1140","1140","1140","1140","1140","1130","1120","1110","1100","1090","1070","1050","1040","1030","1020","1020","1000","1010","1020","1000","990","980","960","940","920","910","910","910","890","870","860","860","860","860","","","",
"Malawi","MWI","Agricultural land (sq. km)","AG.LND.AGRI.K2","","32000","33000","33500","34000","36030","36530","36050","37070","37570","37070","38570","39070","39570","39600","39100","39120","39150","39680","39700","38300","39300","40300","39400","39900","40050","41050","41100","41150","41650","42180","43200","42700","42700","40700","42800","43800","44300","45800","46800","47300","48300","48300","49800","49800","51800","52850","49850","54350","54850","56850","55850","57350","57900","57900","57900","57900","","","",
"Malaysia","MYS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","30847.3999023438","31509.4995117188","32758.701171875","33380.2001953125","34973.4008789063","35081.298828125","35716.7993164063","37003.0004882813","37559.3994140625","38850.1000976563","39587.8002929688","40800.3002929688","41608.9013671875","42214.7021484375","43541.4013671875","44396.201171875","45707.40234375","45936.0986328125","48391.0986328125","48861.4013671875","50447.900390625","51077.900390625","52054.3994140625","52161.201171875","54157.5","57198.9990234375","60733.9990234375","63837.998046875","67217.001953125","67566.0009765625","67945","68065","68913.9990234375","69908.9990234375","69660","69611.0009765625","69587.001953125","69447.001953125","69471.0009765625","69387.001953125","69470","70375","71162.40234375","71317.001953125","71344.1015625","70752.001953125","71072.001953125","71503.9990234375","72200","73892.998046875","75306.0009765625","78292.001953125","80592.998046875","80890","85699.697265625","86270","","","",
"North America","NAC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5173344.00000006","5139443.00000012","5115243.00000012","5092204.00000006","5062104.00000006","5060144.00000006","5054114.00000006","5055383.00000012","5048293.00000012","5034213.00000012","5019613.00000012","5009133.00000012","4997663.00000012","4986773.00000012","4986303.00000012","4985833.00000012","4982493.00000012","4955743.00000012","4950663.00000012","4945593.00000012","4940523.00000012","4976753.00000012","4980633.00000012","4984503.00000012","4988383.00000012","4992243.00000012","4947603.00000012","4947463.00000012","4947303.00000012","4947163.00000012","4947013.00000012","4932433.00000012","4908223.00000012","4890733.00000012","4881334.00000006","4843614.00000006","4828294.00000006","4824224.00000006","4816104.00000006","4820124.00000006","4824464.00000006","4805814.00000006","4814604.00000006","4790724.00000006","4793534.00000006","4751692.12500006","4781403.92187506","4779236.94531262","4739011.86718762","4716950.89062512","4672666.12500012","4713186.00781262","4684685.89062512","4705071.98437512","4685189.99218762","4685338.00000012","","","",
"Namibia","NAM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","386420","386420","386420","386460","386460","386460","386490","386490","386490","386510","386530","386530","386530","386530","386530","386550","386550","386560","386560","386570","386570","386570","386620","386620","386620","386620","386620","386620","386620","386620","386620","386620","387000","387500","388200","388200","388200","388200","388200","388200","388200","388200","388200","388200","388200","388200","388080","388080","388080","388090","388090","388090","388090","388090","388090","388090","","","",
"New Caledonia","NCL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2610","2610","2610","2620","2620","2620","2620","2630","2630","2630","2630","2640","2640","2640","2640","2650","2650","2650","2650","2650","2650","2720","2800","2900","2780","2670","2560","2460","2360","2320","2290","2300","2300","2310","2330","2350","2380","2400","2430","2450","2480","2500","2436.00006103516","2366.00006103516","2301.00006103516","2246.00006103516","2181.00006103516","2106.00006103516","2056.00006103516","1986.00006103516","1903.00003051758","1843.00003051758","1841.99996948242","1842.40005493164","1842.40005493164","1842.40005493164","","","",
"Niger","NER","Agricultural land (sq. km)","AG.LND.AGRI.K2","","315000","315000","315000","315000","315000","315000","315000","321770","321760","312000","312300","311770","308140","297800","297800","297800","297800","297800","299580","307200","302800","303600","310100","307800","307800","312800","310120","313000","314050","330470","341050","350000","350000","350000","360000","360000","360000","360000","370000","370000","380000","380000","384120","384720","429650","429890","437820","437820","437820","439820","444820","447820","456820","456820","456820","456820","","","",
"Nigeria","NGA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","531765.1171875","539000","560169.1015625","569710.703125","590701.2890625","565059.8828125","582128.7109375","581719.4921875","638140.3125","610304.6875","594775.5859375","551500","603000","561500","551500","551500","504930","489550","482340","504380","472190","484030","486930","526060","549240","600010","603410","607880","611820","615860","639290","644470","650650","662160","684000","686000","688000","696500","709000","713000","695000","706000","717500","718000","727000","733000","737000","727000","690000","700000","710000","720000","708000","708000","708000","708000","","","",
"Nicaragua","NIC","Agricultural land (sq. km)","AG.LND.AGRI.K2","","34300","34300","34680","34880","35180","35800","35800","35800","35850","35850","36050","36100","36200","36300","36300","36300","37300","37350","37400","37450","38270","38290","38300","38830","38550","38570","38890","39400","39930","40250","40600","41200","41900","42200","45530","46540","48080","49130","50180","51410","51750","52780","53360","52370","53060","52000","51850","51200","51050","50260","50708.9990234375","51030","50650","50650","50650","50650","","","",
"Netherlands","NLD","Agricultural land (sq. km)","AG.LND.AGRI.K2","","23140","23030","22890","22680","22550","22450","22390","22270","22100","21930","21280","21140","21010","20940","20820","20730","20600","20460","20340","20200","20110","20050","20090","20160","20190","20150","20140","20120","20040","20060","19910","19860","19880","19710","19640","19810","19660","19730","19670","19560","19310","19490","19230","19494.0002441406","19376.9995117188","19195.9997558594","19144.0002441406","19293.0004882813","19174.0002441406","18723.0004882813","18584.0002441406","18416.9995117188","18475.9997558594","18390.9997558594","18370","17960","","","",
"Norway","NOR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10340","10310","10280","10190","10110","10050","10000","9940","9860","9540","9310","9100","9040","9010","8980","8960","8990","9000","9540","9360","9360","9420","9450","9540","9570","9690","9700","9760","9910","9760","10100","10030","10130","10300","11270","11320","10380","10470","10380","10420","10470","10460","10400","10400","10360","10350","10320","10248.0004882813","10142.6000976563","10059.0002441406","9990","9927.99987792969","9871.40014648438","9867.7001953125","9860.39978027344","9836.69982910156","","","",
"Nepal","NPL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","35530","35530","35630","35530","35530","35530","35670","35670","35670","37020","37020","38220","39530","39940","40090","40250","40400","40550","40700","40850","41030","41066.0009765625","41102.001953125","41137.998046875","41163.9990234375","41320","41346.0009765625","41382.001953125","41407.998046875","41443.9990234375","41470","41582.001953125","41693.9990234375","41806.0009765625","41917.998046875","42030","42142.001953125","42253.9990234375","42366.0009765625","42491.0009765625","42590","42410","42270","42180","42020","41850","41660","41520","41400","41260","41266.0009765625","41210","41210","41210","41210","41210","","","",
"Nauru","NRU","Agricultural land (sq. km)","AG.LND.AGRI.K2","","3.00000011920929","3.00000011920929","3.00000011920929","3.00000011920929","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","4.00000005960464","","","",
"New Zealand","NZL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","157770","158570","158930","159160","158520","158280","158440","158400","156830","156770","156700","160610","160220","159990","163790","167150","166110","167970","166840","168070","173320","167290","167300","165790","164460","165090","164700","163350","162560","161820","161190","159600","159190","151160","149750","149040","149030","149030","149030","154130","154180","120990","118580","118900","117120","113750","114870","113740","114900","114080","113710","112094.00390625","111060","111160","108400","106510","","","",
"OECD members","OED","Agricultural land (sq. km)","AG.LND.AGRI.K2","","13470283.9990234","13455945.0012207","13461535","13457045.0012207","13458452.9992676","13465150.9985352","13481488.9990234","13457315.0012207","13497870.0012207","13487879.0002441","13461779.9987793","13468626.0009766","13479700","13471461.9995117","13459871.0009766","13469169.9987793","13370576.0021973","13329078.001709","13362960.9985352","13375679.0002441","13369190.9985352","13335094.9987793","13279435.9985352","13306848.9990234","13312314.9987793","13295140","13266530","13275185.9997559","13236337.0056152","13209044.0063477","13172175.0036621","13252080.0073242","13225895.0073242","13284207.0043945","13190273.9929199","13170114.0087891","13115798.996582","13132566.9995117","13019597.9943848","13052065.802002","13039306.2097168","12889474.1912842","12794906.0943604","12784335.1049805","12832906.3049316","12670656.7169189","12578714.1162109","12492925.1452637","12355752.4754334","12210338.5939026","12260158.4544373","12251461.2184143","12122498.0895996","12225978.2875061","11793712.5932312","11829419.1899109","","","",
"Oman","OMN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10350","10350","10350","10360","10360","10360","10380","10400","10400","10420","10420","10440","10450","10460","10470","10480","10490","10510","10510","10510","10510","10510","10550","10590","10610","10670","10700","10730","10770","10800","10800","10830","10720","10720","10710","10710","10700","10710","10710","11730","11735.9997558594","12734.0002441406","13730","14720","14650","14630","14650","14571.9995117188","14544.0002441406","14431.9995117188","14368.0004882813","14238.0004882813","14195","14198.0004882813","14340","14360","","","",
"Other small states","OSS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","809000","809260","809450","809730","809980","810290","810220","809970","809040","807240","806760","806540","806302.00012207","805360","802853.000030518","803108.999938965","802911.000061035","803243.000030518","802295","801655","802008.999938965","802430","802520","802860","803028.000030518","803111.999969482","803603.999938965","803553.999938965","803163.999938965","803396.000061035","803131.999969482","816556.000061035","817886.999969482","816683.999938965","816871.000061035","817461.999969482","817911.999969482","817351.999969482","817991.999969482","819486.999998093","818105.00002861","815989.000120163","816796.000099182","817427.000226974","819036.000213623","823064.50047493","822724.999704361","823788.599224091","824647.600331306","824205.299634933","824575.599293709","824078.19999218","820757.400314808","822393.799850941","820852.895843983","822294.596121311","","","",
"Pakistan","PAK","Agricultural land (sq. km)","AG.LND.AGRI.K2","","357300","358400","358800","363550","372350","374150","374700","371700","357000","358650","354850","355050","364000","357400","360350","357120","359130","364170","363370","374160","365040","385090","364090","375000","371180","355710","366710","353470","358600","352060","352700","353800","357500","357900","360260","361720","366690","367600","367560","366980","369720","368840","368420","360450","359650","361350","360130","353130","352770","352420","359360","360630","362800","362520","362020","368440","","","",
"Panama","PAN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","16240","16340","16440","16480","16580","16680","16690","16790","16870","16840","17130","17430","17630","17850","18060","18270","18490","18500","18520","18550","18820","19140","19410","19660","19950","20200","20450","20700","21000","21240","21340","21500","21500","21350","21320","21320","21400","21490","21570","22300","22403.9990234375","22378.0004882813","22351.9995117188","22326.0009765625","22300","22243.9990234375","22318.0004882813","22291.9995117188","22316.0009765625","22663.8989257813","22630","22570","22570","22570","22570","22570","","","",
"Peru","PER","Agricultural land (sq. km)","AG.LND.AGRI.K2","","169560","170990","174300","176680","177500","176750","176840","177800","178190","179130","179220","182720","183190","183190","183290","184190","185420","185940","186300","186790","187040","187540","188020","188530","188650","188940","189190","189290","189390","218360","218960","219560","219660","216379.00390625","218890","221220","223350","226030","228260","231240","231070","227550","228880","229060","232360","234120","235680","237150","239460","240230","241040","243320.99609375","243740","237790","233340","236870","","","",
"Philippines","PHL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","77130","77920","78720","81520","81320","81300","83050","82810","82530","83100","82790","84300","85960","88620","91920","96740","100900","101400","103940","106250","106700","107400","107800","108200","109100","109800","110200","110600","111000","111400","111570","111150","110650","110150","110150","111050","113350","112850","112350","112340","111840","111350","112400","114700","113550","115800","117900","120100","121000","121000","122600","124300","124400","124400","124400","124400","","","",
"Palau","PLW","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","50","","","",
"Papua New Guinea","PNG","Agricultural land (sq. km)","AG.LND.AGRI.K2","","4950","4950","4950","5050","5050","5110","5560","5850","6160","6410","6690","6790","6890","6980","7140","7240","7350","7560","7680","7720","7780","7700","7670","7750","8080","8300","8460","8630","8700","8770","8820","8870","8930","8980","9340","9550","9620","9740","9930","10050","10100","10000","10050","10200","10300","10400","10400","11900","11900","11900","11900","11900","11900","11900","11900","11900","","","",
"Poland","POL","Agricultural land (sq. km)","AG.LND.AGRI.K2","","203220","202620","201840","201300","199460","199470","198190","197770","195570","195430","195080","193710","193260","192570","192240","191990","191590","191110","190480","190070","189100","188910","188790","189390","189140","188790","188690","188200","188070","187930","187530","187430","187150","187070","186220","184740","184570","184430","184350","184130","177880","168990","161690","163270","159060","159570","154690","156010","156190","144490","147790","145290","144100","144240","143710","143740","","","",
"Pre-demographic dividend","PRE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","6246175.1171875","6261290","6298829.1015625","6318690.703125","6346771.2890625","6324999.8828125","6348038.7109375","6361379.4921875","6423870.3125","6398964.6875","6399175.5859375","6363310","6417220","6374410","6376880","6387140","6344330","6344220","6339570","6371270","6350320","6369190","6386780","6432590","6483430","6548610","6554420","6575760","6588670","6610580","6655240","6678110","6777210","6814950","6850680","6870700","6897160","6923890","6968190","6987220","7007055.20019531","7039860.80078125","7087306.69921875","7096397.29980469","7183330.20019531","7186056.29882813","7207162.19970703","7237628.78417969","7227393.68408203","7261523.79882813","8274211.88476563","8314485.05371094","8315321.61621094","8318293.5546875","8318603.5546875","8318603.5546875","","","",
"Puerto Rico","PRI","Agricultural land (sq. km)","AG.LND.AGRI.K2","","6160","6010","6050","5850","6090","5810","5680","5660","5620","5520","5300","5150","4920","4940","4930","4930","4910","4950","4860","4750","4670","4670","4660","4640","4610","4630","4620","4620","4500","4350","4200","4100","3110","3090","3090","3090","2910","2725","2598.99993896484","2471.99996948242","2346.99996948242","2220","2160","2100","2010","1948.99993896484","1890","1906.00006103516","1921.99996948242","1936.99996948242","1953.00003051758","1968.00003051758","1976.99996948242","1976.99996948242","1976.99996948242","1976.99996948242","","","",
"Korea, Dem. People’s Rep.","PRK","Agricultural land (sq. km)","AG.LND.AGRI.K2","","23800","23800","23800","23800","23800","23800","23800","23800","23800","23800","23800","23800","24300","24300","24300","24300","24300","24300","24300","25150","25150","25150","25150","25150","25150","25150","25150","25150","25150","25180","25300","25300","25500","26500","26500","25500","25500","25500","25500","25500","25500","25500","25500","25500","26000","26000","26000","26500","26700","26800","26300","26300","26300","26300","26300","26300","","","",
"Portugal","PRT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","38750","38810","38870","38930","38990","39050","39110","39130","39230","39290","39350","39410","39460","39510","39560","39610","39660","39710","39760","39790","39820","39850","39880","39910","39940","39970","40010","40050","40050","39630","39200","38780","39590","39520","39240","37300","35820","37225","38630","39563.798828125","38538.2006835938","38777.1997070313","38136.7993164063","38696.1010742188","38235.3002929688","37576.5991210938","36609.19921875","37258.6010742188","36955.80078125","36541.69921875","36493.6010742188","36644.0991210938","37011.0009765625","36913.30078125","36948.798828125","36141.1010742188","","","",
"Paraguay","PRY","Agricultural land (sq. km)","AG.LND.AGRI.K2","","104110","105220","106400","107720","108950","110200","111210","112170","113170","114170","115180","116180","117660","120330","122540","124740","126840","124050","126150","130350","134570","138930","144300","149670","154990","165510","170480","170850","171220","171590","171950","173450","173450","160320","164580","190210","191710","196020","200830","203250","202000","195810","193460","196400","199400","202350","205300","208370","211000","212300","213900","215000","216850","218850","218850","218850","","","",
"West Bank and Gaza","PSE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","3660","3660","3660","3650","3650","3660","3670","3670","3670","3680","3680","3680","3680","3690","3690","3710","3730","3750","3740","3750","3790","3800","3820","3830","3800","3800","3780","3780","3770","3750","3720","3700","3700","3700","3760","3720","3700","3490","3640","3720","3690","3700","3670","3670","3637.99987792969","3577.00012207031","3535","3502.00012207031","2992.99987792969","2478.99993896484","2595","2719.70001220703","2808.20007324219","2980","2969.20013427734","2969.20013427734","","","",
"Pacific island small states","PSS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","5113.00000011921","5133.00000011921","5193.00000011921","5193.00000011921","5284.0000000596","5294.0000000596","5224.0000000596","5214.0000000596","5254.0000000596","5319.0000000596","5324.0000000596","5424.0000000596","5474.0000000596","5534.0000000596","5654.0000000596","5834.0000000596","5974.0000000596","6084.0000000596","6189.0000000596","6254.0000000596","6414.0000000596","6554.0000000596","6679.99998480082","6814.0000000596","6984.0000000596","7098.00001531839","7240.99996954203","7454.0000000596","7396.000007689","7574.0000000596","8139.0000000596","8279.0000000596","8279.0000000596","8269.0000000596","8409.0000000596","8429.0000000596","8419.0000000596","8339.0000000596","8346.99999243021","8329.0000000596","8356.00000053644","8376.00000053644","8416.00000053644","8416.00000053644","8486.00000053644","8548.00000816584","8541.99999958277","8566.99999958277","8587.00007587672","8621.99999958277","8621.99999958277","8631.99999958277","8626.99999958277","8626.99999958277","8626.99999958277","8626.99999958277","","","",
"Post-demographic dividend","PST","Agricultural land (sq. km)","AG.LND.AGRI.K2","","11795143.9990234","11782405.0012207","11782545","11786205.0012207","11786702.9992676","11790340.9985352","11809868.9990234","11782675.0012207","11815320.0012207","11812399.0002441","11790259.9987793","11793916.0009766","11803250","11792931.9995117","11783171.0009766","11791289.9987793","11692856.0021973","11645878.001709","11674160.9985352","11689649.0002441","11684380.9985352","11666644.9987793","11590295.9985352","11608113.9990234","11605464.9987793","11587730","11544430","11550945.9997559","11495717.0056152","11462064.0063477","11424997.0036626","12029362.0073247","11977507.0073247","12035629.004395","11958525.9929204","11936116.0087895","11884220.9965825","11887368.9995122","11771639.9943852","11791307.8020024","11779048.2097173","11631324.1911626","11549641.0942346","11528998.1037599","11580162.9046893","11423953.2170391","11344218.1167012","11262471.144411","11125822.4736041","10987664.2969537","11041174.053216","11033311.5192699","10905132.0904487","11004079.2916268","10574232.4920052","10616765.5957717","","","",
"French Polynesia","PYF","Agricultural land (sq. km)","AG.LND.AGRI.K2","","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","440","430","430","430","430","430","430","430","430","430","430","430","430","430","430","430","450","450","450","450","450","450","450","445","445","455","455","455","455","455","455","","","",
"Qatar","QAT","Agricultural land (sq. km)","AG.LND.AGRI.K2","","510","510","510","510","510","510","510","510","510","510","510","510","510","520","520","520","520","520","530","550","560","570","580","590","590","600","610","610","600","610","610","640","650","650","650","660","660","660","660","660","663.000030517578","645","645.999984741211","645.999984741211","641.999969482422","655.999984741211","655.999984741211","670.599975585938","650.999984741211","665","650.299987792969","665.199966430664","685","675.999984741211","678.000030517578","670","","","",
"Romania","ROU","Agricultural land (sq. km)","AG.LND.AGRI.K2","","146010","146880","147240","147420","147910","148350","148380","149720","149680","149300","149350","149430","149040","149290","149460","149550","149600","149650","149670","149640","149480","149630","149810","149920","150200","150380","150930","151090","147580","147690","147980","147900","147930","147980","147970","147820","147980","147470","147810","148570","147980","148180","148000","141300","141800","140390","136300","136340","136210","141560","139820","137330","139050","138300","138580","135210","","","",
"Russian Federation","RUS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2216310","2187950","2177110","2164000","2161110","2179890","2172870","2167900","2171620","2168610","2166510","2162770","2159800","2156800","2154880","2154630","2154940","2154500","2139520","2146500","2143500","2168400","2177218.125","2177218.125","2177218.125","","","",
"Rwanda","RWA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","13150","13250","13350","13450","13550","13650","13750","13830","13970","14040","14480","15080","15050","15840","16120","16390","16650","16800","16970","17150","17600","17750","17900","18080","18190","18300","18420","18530","18550","18790","18770","18370","17300","14850","14850","15450","15950","16150","16610","16700","17490","18310","18040","18158.8000488281","17829.0002441406","18029.4995117188","18048.8000488281","18074.3994140625","18088.6999511719","18039.2004394531","18164.3994140625","18157.2998046875","18425","18095","18116.9995117188","18116.9995117188","","","",
"South Asia","SAS","Agricultural land (sq. km)","AG.LND.AGRI.K2","","2635040","2651870","2653150","2664860","2680040","2686390","2691460","2694460","2674330","2680420","2674620","2680460","2698840","2698090","2705480","2702330","2704250","2719770","2717900","2725780","2718110","2741406.00097656","2717452.00195313","2739427.99804688","2734223.99902344","2717680","2733156.00097656","2718482.00195313","2727847.99804688","2719903.99902344","2722070","2712782.00195313","2715143.99902344","2712726.00097656","2711887.99804688","2709480","2719272.00195313","2720693.99902344","2721776.00097656","2719641.00097656","2717700","2716940","2714750","2707770","2706260","2704410","2699360","2695092.99987793","2696790","2692409.00000095","2700281.00073338","2700734.99975681","2703844.99975681","2703764.99975681","2703897.40210056","2710571.09961033","","","",
"Saudi Arabia","SAU","Agricultural land (sq. km)","AG.LND.AGRI.K2","","861700","861900","862120","862410","862620","862840","863040","863400","863750","864200","864670","865170","865700","866400","866840","867500","868040","868560","869090","869620","870130","870680","872700","924230","976250","1027800","1079800","1131300","1182900","1234810","1236720","1237460","1307850","1377850","1447850","1517850","1587850","1667850","1737850","1737850","1737910","1737930","1737980","1737090","1737170","1736740","1736750","1735720","1734350","1734060","1733880","1733450","1732950","1735752.96875","1736354.0625","1736190","","","",
"Sudan","SDN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","682113.59375","682071.5625","681945.625","681861.5625","681861.5625","681861.5625","","","",
"Senegal","SEN","Agricultural land (sq. km)","AG.LND.AGRI.K2","","86470","86470","87470","87470","88470","88470","89470","91170","89030","88640","89460","89460","89960","90460","90460","90450","88440","88430","88420","88410","88400","88390","88380","88370","88360","88340","88320","88300","88270","88690","87090","87800","88180","89150","88150","89070","86280","83900","91120","90270","87990","87500","86320","86870","87760","84880","85030","92750","94880","94580","89650","89650","88680","88680","88680","88680","","","",
"Singapore","SGP","Agricultural land (sq. km)","AG.LND.AGRI.K2","","140","140","130","130","130","130","130","120","120","120","100","110","110","90","80","80","80","80","80","80","70","60","60","60","50","40","30","30","20","20","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","12.0000004768372","8.00000011920929","8.00000011920929","7.59999990463257","7.5","8.00000011920929","6.99999988079071","6.99999988079071","7.40000009536743","7.30000019073486","7.30000019073486","6.70000016689301","6.60000026226044","6.60000026226044","6.60000026226044","","","",
"Solomon Islands","SLB","Agricultural land (sq. km)","AG.LND.AGRI.K2","","550","550","550","550","550","550","550","550","550","550","550","550","550","550","550","550","560","570","590","590","590","620","620","640","640","660","650","670","680","680","690","710","710","720","730","730","730","740","760","760","770","790","830","830","890","940","940","970","1010","1070","1070","1080","1080","1080","1080","1080","","","",
"Sierra Leone","SLE","Agricultural land (sq. km)","AG.LND.AGRI.K2","","26120","26170","26240","26290","26340","26390","26440","26540","26590","26640","26690","26740","26790","26840","26890","26940","26990","27090","27190","27240","27290","27440","27490","27640","28140","28190","28240","28250","28250","28250","28250","28150","28110","28100","28100","28100","28090","28090","28040","28100","30015.2001953125","32300.80078125","35666.69921875","37727.2998046875","38120.2001953125","40298.798828125","36237.1997070313","37122.2998046875","38009.6997070313","39303.798828125","40176.298828125","38366.4990234375","39486.4990234375","39490","39490","39490","","","",
"El Salvador","SLV","Agricultural land (sq. km)","AG.LND.AGRI.K2","","12520","12520","12580","12580","12600","12500","12410","12390","12370","12350","12780","12810","12880","12980","13080","13000","13090","13500","14000","14100","13700","13410","13370","13470","13670","13870","13870","14070","14070","14100","14280","14510","14510","14540","14550","13880","14060","14500","14810","15000","15500","15550","15510","16100","15650","14740","15040","15500","15450","15350","15430","15710","15750","15930","15650","15840","","","",
"San Marino","SMR","Agricultural land (sq. km)","AG.LND.AGRI.K2","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","","","",
"Somalia","SOM","Agricultural land (sq. km)","AG.LND.AGRI.K2","","439050","439100","439150","439200","439250","439300","439350","439400","439450","439500","439550","439600","439650","439700","439750","439800","439850","439900","439950","440000","440050","440100","440150","440200","440250","440300","440350","440390","440400","440420","440420","440430","440440","440500","440560","440610","440660","440670","440670","440670","440710","442260","442760","443770","443770","441680","440280","441280","441280","441280","440280","440250","441250","441250","441250","441250","","","",
